sample_id,lake_name,year,date_sampled,parameter,sample_location,value
2446,Tippecanoe,2016,28-Jun-16,Conductivity (mg/L),Epilimnion,422
2473,Elk Creek #9,2016,19-Jul-16,Conductivity (mg/L),Epilimnion,128
2539,Atwood,2017,19-Jun-17,Conductivity (mg/L),Epilimnion,NA
2574,Bowen,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,461.6
2588,Snow,2017,24-Jul-17,Conductivity (mg/L),Epilimnion,531.6
2643,Silver,2018,25-Jun-18,Conductivity (mg/L),Epilimnion,413.5
2659,Skunk,2018,3-Jul-18,Conductivity (mg/L),Epilimnion,180.6
2700,Clear,2018,26-Jul-18,Conductivity (mg/L),Epilimnion,204.7
2716,Spencer,2018,6-Aug-18,Conductivity (mg/L),Epilimnion,1925
2356,Long,2015,13-Jul-15,Conductivity (mg/L),Epilimnion,182
2382,Center,2015,28-Jul-15,Conductivity (mg/L),Epilimnion,570
2458,Long,2016,11-Jul-16,Conductivity (mg/L),Epilimnion,185
2485,Fletcher,2016,25-Jul-16,Conductivity (mg/L),Epilimnion,292
2499,Goldeneye,2016,1-Aug-16,Conductivity (mg/L),Epilimnion,284
2604,Adams,2017,31-Jul-17,Conductivity (mg/L),Epilimnion,366.3
2607,Kiser,2017,7-Aug-17,Conductivity (mg/L),Epilimnion,481.3
2634,Big Otter,2018,25-Jun-18,Conductivity (mg/L),Epilimnion,583.4
2640,Gordy,2018,26-Jun-18,Conductivity (mg/L),Epilimnion,549.7
2694,Big Chapman,2018,24-Jul-18,Conductivity (mg/L),Epilimnion,396.3
2332,Oliver,2015,29-Jun-15,Conductivity (mg/L),Epilimnion,396
2442,Dallas,2016,27-Jun-16,Conductivity (mg/L),Epilimnion,474
2454,Still,2016,5-Jul-16,Conductivity (mg/L),Epilimnion,309
2505,Bixler,2016,2-Aug-16,Conductivity (mg/L),Epilimnion,520
2547,Engle,2017,26-Jun-17,Conductivity (mg/L),Epilimnion,612
2553,Tipsaw,2017,5-Jul-17,Conductivity (mg/L),Epilimnion,145
2642,Loon,2018,25-Jun-18,Conductivity (mg/L),Epilimnion,429.7
2687,Brokesha,2018,23-Jul-18,Conductivity (mg/L),Epilimnion,291.4
2693,Tippecanoe,2018,24-Jul-18,Conductivity (mg/L),Epilimnion,408.4
2704,Fry,2018,26-Jul-18,Conductivity (mg/L),Epilimnion,848.1
2331,Otter,2015,30-Jun-15,Conductivity (mg/L),Epilimnion,412.5
2370,Marsh,2015,20-Jul-15,Conductivity (mg/L),Epilimnion,691
2375,Redbud,2015,22-Jul-15,Conductivity (mg/L),Epilimnion,952
2449,Upper Long,2016,6-Jul-16,Conductivity (mg/L),Epilimnion,431
2514,Monroe (Lower),2016,10-Aug-16,Conductivity (mg/L),Epilimnion,NA
2524,Simonton,2016,15-Aug-16,Conductivity (mg/L),Epilimnion,347
2544,Henry,2017,21-Jun-17,Conductivity (mg/L),Epilimnion,669.7
2561,Chapel Pit,2017,11-Jul-17,Conductivity (mg/L),Epilimnion,280
2589,Pleasant,2017,24-Jul-17,Conductivity (mg/L),Epilimnion,436.4
2601,Otter,2017,31-Jul-17,Conductivity (mg/L),Epilimnion,508.8
2608,Big Chapman,2017,7-Aug-17,Conductivity (mg/L),Epilimnion,414.8
2611,Mill Pond,2017,7-Aug-17,Conductivity (mg/L),Epilimnion,378.8
2337,Big Turkey,2015,29-Jun-15,Conductivity (mg/L),Epilimnion,597
2367,Goldeneye,2015,21-Jul-15,Conductivity (mg/L),Epilimnion,360
2483,Skunk,2016,27-Jul-16,Conductivity (mg/L),Epilimnion,197
2501,Nauvoo,2016,2-Aug-16,Conductivity (mg/L),Epilimnion,447
2521,Diamond,2016,16-Aug-16,Conductivity (mg/L),Epilimnion,462
2540,Westler,2017,19-Jun-17,Conductivity (mg/L),Epilimnion,NA
2613,Hartz,2017,8-Aug-17,Conductivity (mg/L),Epilimnion,212.4
2615,Mansfield Reservoir (Hardin),2017,8-Aug-17,Conductivity (mg/L),Epilimnion,349.8
2672,Canada,2018,10-Jul-18,Conductivity (mg/L),Epilimnion,175
2684,Upper Long,2018,17-Jul-18,Conductivity (mg/L),Epilimnion,467.2
2691,Syracuse,2018,23-Jul-18,Conductivity (mg/L),Epilimnion,322.8
2715,Stump Jumper,2018,31-Jul-18,Conductivity (mg/L),Epilimnion,1772
2345,Loon,2015,6-Jul-15,Conductivity (mg/L),Epilimnion,453
2351,Fish (Lower),2015,14-Jul-15,Conductivity (mg/L),Epilimnion,410
2357,Clear (LaPorte),2015,13-Jul-15,Conductivity (mg/L),Epilimnion,1070
2364,Hackberry,2015,15-Jul-15,Conductivity (mg/L),Epilimnion,1020
2579,Starve Hollow,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,210.8
2638,Engle,2018,26-Jun-18,Conductivity (mg/L),Epilimnion,684.3
2649,Knapp,2018,26-Jun-18,Conductivity (mg/L),Epilimnion,523.3
2657,Fox,2018,3-Jul-18,Conductivity (mg/L),Epilimnion,615
2347,Big Otter,2015,7-Jul-15,Conductivity (mg/L),Epilimnion,715
2448,Hoffman,2016,6-Jul-16,Conductivity (mg/L),Epilimnion,561
2465,Lower Fry,2016,20-Jul-16,Conductivity (mg/L),Epilimnion,879
2507,Story (Upper),2016,8-Aug-16,Conductivity (mg/L),Epilimnion,405
2586,Trout,2017,19-Jul-17,Conductivity (mg/L),Epilimnion,2080
2620,Brookville,2017,15-Aug-17,Conductivity (mg/L),Epilimnion,402.4
2635,Little Otter,2018,25-Jun-18,Conductivity (mg/L),Epilimnion,554
2674,Loomis,2018,10-Jul-18,Conductivity (mg/L),Epilimnion,412.6
2349,Hartz,2015,14-Jul-15,Conductivity (mg/L),Epilimnion,202
2383,James,2015,28-Jul-15,Conductivity (mg/L),Epilimnion,453
2543,Big Turkey,2017,21-Jun-17,Conductivity (mg/L),Epilimnion,577
2683,Rothenberger,2018,17-Jul-18,Conductivity (mg/L),Epilimnion,340.7
2711,Mississinewa Res.,2018,31-Jul-18,Conductivity (mg/L),Epilimnion,424.5
2355,Canada,2015,13-Jul-15,Conductivity (mg/L),Epilimnion,150
2384,North Little,2015,27-Jul-15,Conductivity (mg/L),Epilimnion,616
2450,Rider,2016,6-Jul-16,Conductivity (mg/L),Epilimnion,497
2498,Banning,2016,1-Aug-16,Conductivity (mg/L),Epilimnion,402
2545,Webster,2017,26-Jun-17,Conductivity (mg/L),Epilimnion,383
2602,Golden,2017,31-Jul-17,Conductivity (mg/L),Epilimnion,805.8
2393,Grouse Ridge,2015,29-Jul-15,Conductivity (mg/L),Epilimnion,111
2441,Westler,2016,27-Jun-16,Conductivity (mg/L),Epilimnion,470
2461,Lake of the Woods,2016,12-Jul-16,Conductivity (mg/L),Epilimnion,471
2472,Spurgeon Hollow,2016,19-Jul-16,Conductivity (mg/L),Epilimnion,85
2488,Robinson,2016,26-Jul-16,Conductivity (mg/L),Epilimnion,356
2541,Rider,2017,21-Jun-17,Conductivity (mg/L),Epilimnion,580
2666,Thomas,2018,9-Jul-18,Conductivity (mg/L),Epilimnion,69.7
2444,Miller (Chain-O),2016,28-Jun-16,Conductivity (mg/L),Epilimnion,431
2451,Webster,2016,5-Jul-16,Conductivity (mg/L),Epilimnion,433
2495,Prairie Creek Reservoir,2016,3-Aug-16,Conductivity (mg/L),Epilimnion,327
2508,Ball,2016,8-Aug-16,Conductivity (mg/L),Epilimnion,377
2639,Duely,2018,26-Jun-18,Conductivity (mg/L),Epilimnion,544.4
2665,Kings,2018,9-Jul-18,Conductivity (mg/L),Epilimnion,328.2
2328,Shriner,2015,30-Jun-15,Conductivity (mg/L),Epilimnion,324.5
2336,Round,2015,30-Jun-15,Conductivity (mg/L),Epilimnion,277.6
2341,Hindman,2015,7-Jul-15,Conductivity (mg/L),Epilimnion,598
2456,Bear,2016,6-Jul-16,Conductivity (mg/L),Epilimnion,411
2523,Steinbarger,2016,16-Aug-16,Conductivity (mg/L),Epilimnion,444
2538,Story (Upper),2017,19-Jun-17,Conductivity (mg/L),Epilimnion,NA
2647,Port Mitchell,2018,26-Jun-18,Conductivity (mg/L),Epilimnion,472.52
2652,Prides Creek,2018,2-Jul-18,Conductivity (mg/L),Epilimnion,168.9
2352,Fish (Upper),2015,14-Jul-15,Conductivity (mg/L),Epilimnion,445
2372,Nauvoo,2015,20-Jul-15,Conductivity (mg/L),Epilimnion,475
2515,University,2016,10-Aug-16,Conductivity (mg/L),Epilimnion,440
2577,Oak,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,77.94
2580,Crosley,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,186.3
2597,Sylvan,2017,11-Jul-17,Conductivity (mg/L),Epilimnion,494.4
2636,Golden,2018,25-Jun-18,Conductivity (mg/L),Epilimnion,579.1
2644,Hogback,2018,25-Jun-18,Conductivity (mg/L),Epilimnion,568.6
2680,Nauvoo,2018,16-Jul-18,Conductivity (mg/L),Epilimnion,489.6
2386,Prairie Creek Reservoir,2015,27-Jul-15,Conductivity (mg/L),Epilimnion,311
2494,Eagle Creek Reservoir,2016,3-Aug-16,Conductivity (mg/L),Epilimnion,358
2655,Scales,2018,2-Jul-18,Conductivity (mg/L),Epilimnion,431.3
2692,Webster,2018,24-Jul-18,Conductivity (mg/L),Epilimnion,417.8
2329,Crane,2015,30-Jun-15,Conductivity (mg/L),Epilimnion,487.9
2333,Martin,2015,29-Jun-15,Conductivity (mg/L),Epilimnion,520
2490,Sawmill,2016,26-Jul-16,Conductivity (mg/L),Epilimnion,385
2614,Mississinewa Reservoir,2017,8-Aug-17,Conductivity (mg/L),Epilimnion,389.7
2401,Geist Reservoir,2015,5-Aug-15,Conductivity (mg/L),Epilimnion,438
2416,Manitou,2015,10-Aug-15,Conductivity (mg/L),Epilimnion,442
2476,Ferdinand City Old,2016,18-Jul-16,Conductivity (mg/L),Epilimnion,142
2573,Miller (Chain-O),2017,17-Jul-17,Conductivity (mg/L),Epilimnion,411.5
2575,Dock,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,469.5
2592,Steinbarger,2017,24-Jul-17,Conductivity (mg/L),Epilimnion,498.7
2710,Prarie Creek Res.,2018,30-Jul-18,Conductivity (mg/L),Epilimnion,318.7
2334,Bear,2015,29-Jun-15,Conductivity (mg/L),Epilimnion,360.9
2343,Royer,2015,6-Jul-15,Conductivity (mg/L),Epilimnion,454
2462,Gilbert,2016,12-Jul-16,Conductivity (mg/L),Epilimnion,338
2581,Versailles,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,292.4
2582,Molenkramer Res,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,235
2609,Sawmill,2017,7-Aug-17,Conductivity (mg/L),Epilimnion,434.8
2685,Sand,2018,17-Jul-18,Conductivity (mg/L),Epilimnion,420.8
2699,Shakamak,2018,26-Jul-18,Conductivity (mg/L),Epilimnion,231.3
2520,Bartley,2016,16-Aug-16,Conductivity (mg/L),Epilimnion,484
2583,Bischoff Res.,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,214.5
2585,Woods (Big Blue #3),2017,17-Jul-17,Conductivity (mg/L),Epilimnion,NA
2590,Nasby Mill Pond,2017,24-Jul-17,Conductivity (mg/L),Epilimnion,647.9
2669,Potato Cr. (Worster),2018,9-Jul-18,Conductivity (mg/L),Epilimnion,351
2695,Little Chapman,2018,24-Jul-18,Conductivity (mg/L),Epilimnion,383.1
2706,Starve Hollow,2018,30-Jul-18,Conductivity (mg/L),Epilimnion,201.7
2709,Middlefork Res.,2018,30-Jul-18,Conductivity (mg/L),Epilimnion,493.1
2376,Red Pine,2015,22-Jul-15,Conductivity (mg/L),Epilimnion,866
2419,Cagles Mill (Cataract),2015,11-Aug-15,Conductivity (mg/L),Epilimnion,272
2471,Brush Creek Reservoir,2016,19-Jul-16,Conductivity (mg/L),Epilimnion,226
2486,Shaffer,2016,25-Jul-16,Conductivity (mg/L),Epilimnion,519
2487,Freeman,2016,25-Jul-16,Conductivity (mg/L),Epilimnion,474
2373,Ridinger,2015,21-Jul-15,Conductivity (mg/L),Epilimnion,503
2387,St. Joseph Reservoir,2015,27-Jul-15,Conductivity (mg/L),Epilimnion,622
2418,Mansfield Reservoir (Hardin),2015,11-Aug-15,Conductivity (mg/L),Epilimnion,310
2457,Wolf,2016,11-Jul-16,Conductivity (mg/L),Epilimnion,719
2519,Crane,2016,16-Aug-16,Conductivity (mg/L),Epilimnion,360
2546,Fish,2017,26-Jun-17,Conductivity (mg/L),Epilimnion,386
2591,Waldron,2017,24-Jul-17,Conductivity (mg/L),Epilimnion,511.2
2594,Loon,2017,25-Jul-17,Conductivity (mg/L),Epilimnion,373.4
2650,Baugher,2018,26-Jun-18,Conductivity (mg/L),Epilimnion,465.6
2703,Big Fry,2018,26-Jul-18,Conductivity (mg/L),Epilimnion,154
2713,Cagles Mill (Cataract),2018,31-Jul-18,Conductivity (mg/L),Epilimnion,287
2584,Manlove,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,273
2569,Riddles,2017,17-Jul-17,Conductivity (mg/L),Epilimnion,379.2
2697,Little Pike,2018,24-Jul-18,Conductivity (mg/L),Epilimnion,596.3
2510,Lemon,2016,10-Aug-16,Conductivity (mg/L),Epilimnion,186
2633,Fish,2018,25-Jun-18,Conductivity (mg/L),Epilimnion,409.2
2696,Pike,2018,24-Jul-18,Conductivity (mg/L),Epilimnion,584.7
2330,Port Mitchell,2015,30-Jun-15,Conductivity (mg/L),Epilimnion,478.9
2381,Carr,2015,28-Jul-15,Conductivity (mg/L),Epilimnion,388
2447,McClures,2016,28-Jun-16,Conductivity (mg/L),Epilimnion,417
2503,Palestine,2016,1-Aug-16,Conductivity (mg/L),Epilimnion,450
2556,Dale Reservoir,2017,10-Jul-17,Conductivity (mg/L),Epilimnion,244.5
2668,Riddles,2018,9-Jul-18,Conductivity (mg/L),Epilimnion,339.4
2702,Impoundment No. 26,2018,26-Jul-18,Conductivity (mg/L),Epilimnion,281.2
2342,Shipshewana,2015,6-Jul-15,Conductivity (mg/L),Epilimnion,439
2371,Mud (Chain of Lakes),2015,21-Jul-15,Conductivity (mg/L),Epilimnion,446
2415,King,2015,10-Aug-15,Conductivity (mg/L),Epilimnion,340
2445,Muncie,2016,28-Jun-16,Conductivity (mg/L),Epilimnion,536
2459,George (Hobart),2016,11-Jul-16,Conductivity (mg/L),Epilimnion,702
2481,Green Valley,2016,27-Jul-16,Conductivity (mg/L),Epilimnion,258
2497,Sellers,2016,1-Aug-16,Conductivity (mg/L),Epilimnion,422
2675,J.C. Murphy,2018,10-Jul-18,Conductivity (mg/L),Epilimnion,235.5
2460,Cedar,2016,11-Jul-16,Conductivity (mg/L),Epilimnion,363
2484,Bass,2016,25-Jul-16,Conductivity (mg/L),Epilimnion,166
2493,Cagles Mill (Cataract),2016,3-Aug-16,Conductivity (mg/L),Epilimnion,227
2595,Robinson,2017,25-Jul-17,Conductivity (mg/L),Epilimnion,345.9
2637,Steinbarger,2018,26-Jun-18,Conductivity (mg/L),Epilimnion,517.4
2480,Sullivan,2016,27-Jul-16,Conductivity (mg/L),Epilimnion,246
2686,Bowen,2018,17-Jul-18,Conductivity (mg/L),Epilimnion,391.9
2707,Versailles,2018,30-Jul-18,Conductivity (mg/L),Epilimnion,294.7
2339,Loon,2015,7-Jul-15,Conductivity (mg/L),Epilimnion,418
2656,Ferdinand City New,2018,2-Jul-18,Conductivity (mg/L),Epilimnion,113.6
2708,Woods (Big Blue #3),2018,30-Jul-18,Conductivity (mg/L),Epilimnion,345.4
2338,Larwill,2015,7-Jul-15,Conductivity (mg/L),Epilimnion,427
2417,Waveland,2015,11-Aug-15,Conductivity (mg/L),Epilimnion,256
2496,Molenkramer Reservoir,2016,3-Aug-16,Conductivity (mg/L),Epilimnion,268
2612,Bass,2017,8-Aug-17,Conductivity (mg/L),Epilimnion,236.4
2671,Tamarack,2018,10-Jul-18,Conductivity (mg/L),Epilimnion,443.9
2340,Little Bause,2015,7-Jul-15,Conductivity (mg/L),Epilimnion,496
2358,Cedar,2015,13-Jul-15,Conductivity (mg/L),Epilimnion,335
2712,Waveland,2018,31-Jul-18,Conductivity (mg/L),Epilimnion,215.4
2380,Willow,2015,22-Jul-15,Conductivity (mg/L),Epilimnion,1446
2403,Scales,2015,3-Aug-15,Conductivity (mg/L),Epilimnion,462
2404,Schlamm,2015,3-Aug-15,Conductivity (mg/L),Epilimnion,46
2405,John Hay,2015,3-Aug-15,Conductivity (mg/L),Epilimnion,253
2406,Starve Hollow,2015,3-Aug-15,Conductivity (mg/L),Epilimnion,172
2407,Brush Creek Reservoir,2015,3-Aug-15,Conductivity (mg/L),Epilimnion,181
2408,Huntingburg City,2015,4-Aug-15,Conductivity (mg/L),Epilimnion,129
2409,White Oak #2,2015,4-Aug-15,Conductivity (mg/L),Epilimnion,203
2410,Crystal,2015,4-Aug-15,Conductivity (mg/L),Epilimnion,1610
2411,Kickapoo,2015,4-Aug-15,Conductivity (mg/L),Epilimnion,213
2412,Shakamak,2015,4-Aug-15,Conductivity (mg/L),Epilimnion,248
2435,North Twin,2016,15-Jun-16,Conductivity (mg/L),Epilimnion,631.8
2436,North Twin,2016,15-Jun-16,Conductivity (mg/L),Epilimnion,676.6
2437,North Twin,2016,15-Jun-16,Conductivity (mg/L),Epilimnion,601.2
2663,Fry,2018,3-Jul-18,Conductivity (mg/L),Epilimnion,NA
2453,South Twin,2016,5-Jul-16,Conductivity (mg/L),Epilimnion,645
2477,Ferdinand City New,2016,18-Jul-16,Conductivity (mg/L),Epilimnion,157
2548,Simonton,2017,28-Jun-17,Conductivity (mg/L),Epilimnion,368
2549,Hunter,2017,28-Jun-17,Conductivity (mg/L),Epilimnion,374
2550,Fish,2017,28-Jun-17,Conductivity (mg/L),Epilimnion,236
2551,Banning,2017,28-Jun-17,Conductivity (mg/L),Epilimnion,368
2552,Little Barbee,2017,28-Jun-17,Conductivity (mg/L),Epilimnion,420
2558,Benefiel,2017,11-Jul-17,Conductivity (mg/L),Epilimnion,1737
2673,Mink,2018,10-Jul-18,Conductivity (mg/L),Epilimnion,NA
2651,Robinson,2018,26-Jun-18,Conductivity (mg/L),Epilimnion,389
2616,Airline,2017,11-Jul-17,Conductivity (mg/L),Hypolimnion,4571
2467,Gambill,2016,20-Jul-16,Conductivity (mg/L),Hypolimnion,2280
2570,Eagle,2017,17-Jul-17,Conductivity (mg/L),Hypolimnion,430.7
2559,Hale,2017,10-Jul-17,Conductivity (mg/L),Hypolimnion,3372
2576,Deam,2017,17-Jul-17,Conductivity (mg/L),Hypolimnion,148
2439,Gage,2016,27-Jun-16,Conductivity (mg/L),Hypolimnion,445
2526,Nasby Mill Pond,2016,15-Aug-16,Conductivity (mg/L),Hypolimnion,NA
2555,Chrisney,2017,10-Jul-17,Conductivity (mg/L),Hypolimnion,273
2571,Price,2017,17-Jul-17,Conductivity (mg/L),Hypolimnion,672
2311,Griffy,2015,30-Apr-15,Conductivity (mg/L),Hypolimnion,661
2363,Gambill,2015,15-Jul-15,Conductivity (mg/L),Hypolimnion,2470
2402,Boones Pond,2015,5-Aug-15,Conductivity (mg/L),Hypolimnion,597
2525,George,2016,15-Aug-16,Conductivity (mg/L),Hypolimnion,420
2603,McClish,2017,31-Jul-17,Conductivity (mg/L),Hypolimnion,411.8
2468,Mayfield,2016,20-Jul-16,Conductivity (mg/L),Hypolimnion,2930
2475,Celina,2016,18-Jul-16,Conductivity (mg/L),Hypolimnion,113
2565,Hammond,2017,12-Jul-17,Conductivity (mg/L),Hypolimnion,1229.4
2346,Green,2015,6-Jul-15,Conductivity (mg/L),Hypolimnion,857
2362,Turtle,2015,15-Jul-15,Conductivity (mg/L),Hypolimnion,494
2378,Todd,2015,22-Jul-15,Conductivity (mg/L),Hypolimnion,2610
2388,Summit,2015,27-Jul-15,Conductivity (mg/L),Hypolimnion,360
2560,Mayfield,2017,11-Jul-17,Conductivity (mg/L),Hypolimnion,2508
2621,Griffy,2017,15-Aug-17,Conductivity (mg/L),Hypolimnion,314.2
2653,"Twin Pitts, East",2018,2-Jul-18,Conductivity (mg/L),Hypolimnion,2223
2676,Gooseneck,2018,16-Jul-18,Conductivity (mg/L),Hypolimnion,500.3
2677,"Failing ""Gentian""",2018,16-Jul-18,Conductivity (mg/L),Hypolimnion,844.3
2705,Scott,2018,26-Jul-18,Conductivity (mg/L),Hypolimnion,3401
2504,Pretty,2016,2-Aug-16,Conductivity (mg/L),Hypolimnion,451
2554,John Hay,2017,10-Jul-17,Conductivity (mg/L),Hypolimnion,285.8
2557,Patoka Reservoir,2017,10-Jul-17,Conductivity (mg/L),Hypolimnion,174.2
2596,Clair,2017,25-Jul-17,Conductivity (mg/L),Hypolimnion,631.6
2600,Crooked,2017,31-Jul-17,Conductivity (mg/L),Hypolimnion,436.7
2660,Bass,2018,3-Jul-18,Conductivity (mg/L),Hypolimnion,747.6
2667,Lawrence,2018,9-Jul-18,Conductivity (mg/L),Hypolimnion,454.2
2374,Goodman,2015,22-Jul-15,Conductivity (mg/L),Hypolimnion,1312
2469,Redbud,2016,20-Jul-16,Conductivity (mg/L),Hypolimnion,1500
2482,Star,2016,27-Jul-16,Conductivity (mg/L),Hypolimnion,NA
2566,White Pine,2017,12-Jul-17,Conductivity (mg/L),Hypolimnion,1773
2359,T Lake,2015,15-Jul-15,Conductivity (mg/L),Hypolimnion,4120
2438,Silver,2016,27-Jun-16,Conductivity (mg/L),Hypolimnion,481
2470,Hackberry,2016,20-Jul-16,Conductivity (mg/L),Hypolimnion,2860
2478,Chrisney,2016,18-Jul-16,Conductivity (mg/L),Hypolimnion,175
2479,Scheister,2016,27-Jul-16,Conductivity (mg/L),Hypolimnion,586
2491,Kuhn,2016,26-Jul-16,Conductivity (mg/L),Hypolimnion,463
2502,South Twin,2016,2-Aug-16,Conductivity (mg/L),Hypolimnion,438
2593,Crooked,2017,25-Jul-17,Conductivity (mg/L),Hypolimnion,386.8
2360,Bobcat,2015,15-Jul-15,Conductivity (mg/L),Hypolimnion,202
2366,Bass,2015,15-Jul-15,Conductivity (mg/L),Hypolimnion,815
2389,Wawasee,2015,28-Jul-15,Conductivity (mg/L),Hypolimnion,429
2443,Atwood,2016,28-Jun-16,Conductivity (mg/L),Hypolimnion,349
2452,South Twin,2016,5-Jul-16,Conductivity (mg/L),Hypolimnion,514
2466,Chapel pit,2016,20-Jul-16,Conductivity (mg/L),Hypolimnion,353
2474,Springs Valley (Tucker),2016,18-Jul-16,Conductivity (mg/L),Hypolimnion,167
2516,North Twin,2016,13-Aug-16,Conductivity (mg/L),Hypolimnion,455
2563,Horshoe,2017,12-Jul-17,Conductivity (mg/L),Hypolimnion,240.8
2598,Cedar,2017,31-Jul-17,Conductivity (mg/L),Hypolimnion,506.4
2599,Barton,2017,31-Jul-17,Conductivity (mg/L),Hypolimnion,542.4
2648,Little Bause,2018,26-Jun-18,Conductivity (mg/L),Hypolimnion,560.1
2670,Bass (N. Chain),2018,9-Jul-18,Conductivity (mg/L),Hypolimnion,359.4
2394,Yellowwood,2015,29-Jul-15,Conductivity (mg/L),Hypolimnion,194
2455,Lake of the Woods,2016,5-Jul-16,Conductivity (mg/L),Hypolimnion,463
2463,Maxinkuckee,2016,12-Jul-16,Conductivity (mg/L),Hypolimnion,405
2572,Goldeneye,2017,17-Jul-17,Conductivity (mg/L),Hypolimnion,410.4
2606,Upper Long,2017,31-Jul-17,Conductivity (mg/L),Hypolimnion,399.9
2610,Lawrence,2017,7-Aug-17,Conductivity (mg/L),Hypolimnion,318.9
2646,McClish,2018,25-Jun-18,Conductivity (mg/L),Hypolimnion,579.4
2688,Pretty,2018,23-Jul-18,Conductivity (mg/L),Hypolimnion,375.5
2344,Blackman,2015,6-Jul-15,Conductivity (mg/L),Hypolimnion,447
2368,Goose,2015,21-Jul-15,Conductivity (mg/L),Hypolimnion,519
2369,Failing,2015,20-Jul-15,Conductivity (mg/L),Hypolimnion,975
2440,Beaver Dam,2016,27-Jun-16,Conductivity (mg/L),Hypolimnion,540
2506,Story (Lower),2016,8-Aug-16,Conductivity (mg/L),Hypolimnion,628
2605,Latta,2017,31-Jul-17,Conductivity (mg/L),Hypolimnion,357.1
2654,"Twin Pitts, West",2018,2-Jul-18,Conductivity (mg/L),Hypolimnion,1593
2682,Goshen Dam Pond,2018,17-Jul-18,Conductivity (mg/L),Hypolimnion,NA
2701,Chapel Pit,2018,26-Jul-18,Conductivity (mg/L),Hypolimnion,411.5
2714,Scheister,2018,31-Jul-18,Conductivity (mg/L),Hypolimnion,518.4
2350,Bass (N.Chain),2015,14-Jul-15,Conductivity (mg/L),Hypolimnion,359
2385,Oswego,2015,28-Jul-15,Conductivity (mg/L),Hypolimnion,552
2390,Webster,2015,28-Jul-15,Conductivity (mg/L),Hypolimnion,530
2500,Rothenberger,2016,2-Aug-16,Conductivity (mg/L),Hypolimnion,459
2522,Hunter,2016,15-Aug-16,Conductivity (mg/L),Hypolimnion,439
2564,West,2017,12-Jul-17,Conductivity (mg/L),Hypolimnion,640.2
2567,Long,2017,17-Jul-17,Conductivity (mg/L),Hypolimnion,185
2568,Loomis,2017,17-Jul-17,Conductivity (mg/L),Hypolimnion,319.2
2587,Jimmerson,2017,24-Jul-17,Conductivity (mg/L),Hypolimnion,574.4
2678,Pleasant,2018,16-Jul-18,Conductivity (mg/L),Hypolimnion,404.5
2679,Syl-Van,2018,16-Jul-18,Conductivity (mg/L),Hypolimnion,167.5
2698,University,2018,25-Jul-18,Conductivity (mg/L),Hypolimnion,829.4
2365,Hale,2015,15-Jul-15,Conductivity (mg/L),Hypolimnion,4620
2464,Holem,2016,12-Jul-16,Conductivity (mg/L),Hypolimnion,519
2489,Knapp,2016,26-Jul-16,Conductivity (mg/L),Hypolimnion,584
2509,Hamiliton,2016,8-Aug-16,Conductivity (mg/L),Hypolimnion,434
2542,Mongo Mill Pond,2017,21-Jun-17,Conductivity (mg/L),Hypolimnion,NA
2632,George,2018,25-Jun-18,Conductivity (mg/L),Hypolimnion,420.1
2658,Bobcat,2018,3-Jul-18,Conductivity (mg/L),Hypolimnion,207.1
2689,Big Long,2018,23-Jul-18,Conductivity (mg/L),Hypolimnion,336.3
2717,Redbud,2018,7-Aug-18,Conductivity (mg/L),Hypolimnion,NA
2718,Locust,2018,7-Aug-18,Conductivity (mg/L),Hypolimnion,838.2
2353,Hog,2015,14-Jul-15,Conductivity (mg/L),Hypolimnion,535
2361,Skunk,2015,15-Jul-15,Conductivity (mg/L),Hypolimnion,203
2377,Sycamore,2015,22-Jul-15,Conductivity (mg/L),Hypolimnion,391
2578,Schlamm,2017,17-Jul-17,Conductivity (mg/L),Hypolimnion,212.8
2681,Latta,2018,16-Jul-18,Conductivity (mg/L),Hypolimnion,464.2
2690,Dallas,2018,23-Jul-18,Conductivity (mg/L),Hypolimnion,453.1
2335,Atwood,2015,29-Jun-15,Conductivity (mg/L),Hypolimnion,309.7
2379,Trimble,2015,22-Jul-15,Conductivity (mg/L),Hypolimnion,NA
2446,Tippecanoe,2016,28-Jun-16,Conductivity (mg/L),Hypolimnion,472
2473,Elk Creek #9,2016,19-Jul-16,Conductivity (mg/L),Hypolimnion,135
2539,Atwood,2017,19-Jun-17,Conductivity (mg/L),Hypolimnion,NA
2574,Bowen,2017,17-Jul-17,Conductivity (mg/L),Hypolimnion,369.7
2588,Snow,2017,24-Jul-17,Conductivity (mg/L),Hypolimnion,NA
2643,Silver,2018,25-Jun-18,Conductivity (mg/L),Hypolimnion,422.7
2659,Skunk,2018,3-Jul-18,Conductivity (mg/L),Hypolimnion,199.8
2700,Clear,2018,26-Jul-18,Conductivity (mg/L),Hypolimnion,256.8
2716,Spencer,2018,6-Aug-18,Conductivity (mg/L),Hypolimnion,2230
